start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1650992400000,2022-04-26 17:00:00,1.866942212187234,2.1450078280845957,17055.37644710093,27320.83233314798
1650996000000,2022-04-26 18:00:00,1.5923960952502116,2.147845090754547,15932.650612557843,22588.138611124257
1650999600000,2022-04-26 19:00:00,0.9736203852786028,1.9991518474758112,6063.403042162896,12577.228137028991
1651003200000,2022-04-26 20:00:00,2.5725265205303445,2.1663589824691245,22716.86469314055,33172.72948223879
1651006800000,2022-04-26 21:00:00,3.059105327543738,2.2536642669614824,31511.51308256684,36131.09302361909
1651010400000,2022-04-26 22:00:00,3.862861089471388,2.489992042877643,36339.6565097268,46192.09290789886
1651014000000,2022-04-26 23:00:00,2.0397115143470517,2.281023306372653,12472.886331139853,26828.32554820677
1651017600000,2022-04-27 00:00:00,1.3577261687993338,2.2082781573172388,6935.285233091092,13723.896114223666
1651021200000,2022-04-27 01:00:00,1.146965120583805,2.1446451609363235,7486.869972726324,13603.006330123926
1651024800000,2022-04-27 02:00:00,1.7196803637847895,2.2512251578657785,15807.523881519872,24500.286142841906
1651028400000,2022-04-27 03:00:00,1.2863499883722502,2.0674856532717656,9661.642546466075,14468.86466921107
1651032000000,2022-04-27 04:00:00,0.8761408534161377,1.7556335855392506,4811.070465136419,8387.296389752686
1651035600000,2022-04-27 05:00:00,1.3648140031583398,1.3987697160659585,10067.70149613989,14376.950709269951
1651039200000,2022-04-27 06:00:00,0.903731252925786,1.236486821577206,4341.6341204444025,8970.436416541352
1651042800000,2022-04-27 07:00:00,2.5746517976216134,1.4103333399803886,12756.002095760748,26675.967275157534
1651046400000,2022-04-27 08:00:00,3.4132557678662048,1.7340891467350172,29510.505395287273,39030.57970555005
1651050000000,2022-04-27 09:00:00,2.4532847636433575,1.838889775286241,13824.318646107666,26017.08491843781
1651053600000,2022-04-27 10:00:00,0.9549572975885046,1.791547962317135,5489.201398121663,11368.766627791148
1651057200000,2022-04-27 11:00:00,3.48126922170153,2.1637091577864767,27272.824594209585,41949.29412150344
1651060800000,2022-04-27 12:00:00,4.283029530254544,2.5805970902287916,47424.3214983438,56741.575216812205
1651064400000,2022-04-27 13:00:00,3.0826472442056136,2.891870803268767,26431.881181450182,45102.21182997234
1651068000000,2022-04-27 14:00:00,1.7373102158142657,2.772250577296288,17468.080371320673,33292.07566564877
1651071600000,2022-04-27 15:00:00,1.3764418594661585,2.4812771618105676,13341.47241186,23142.11698320452
1651075200000,2022-04-27 16:00:00,1.041784416930223,2.279634255137263,5704.521060295511,15295.478809369535
1651078800000,2022-04-27 17:00:00,1.064527132246221,2.295287088659794,6267.83766252267,13481.171602766144
1651082400000,2022-04-27 18:00:00,2.6239590015064715,2.1728142000605,26244.633237046,34192.80974863083
1651086000000,2022-04-27 19:00:00,0.7543319238430081,1.6687145420017089,3119.765990312441,8894.327714032908
1651089600000,2022-04-27 20:00:00,1.788026285705704,1.483768690787436,15131.047673512823,20469.3249187589
1651093200000,2022-04-27 21:00:00,2.713591734904731,1.623237479228931,24757.855348912493,29437.04314024652
1651096800000,2022-04-27 22:00:00,0.9458291499744104,1.5617213778729668,3706.3952321437873,10029.572306328646
1651100400000,2022-04-27 23:00:00,0.4255625296790238,1.473689679694224,2402.1611326260913,5256.973929124982
1651104000000,2022-04-28 00:00:00,0.9738383980020766,1.460734146230775,5606.712484363538,9553.35468440037
1651107600000,2022-04-28 01:00:00,0.9160619749334424,1.2167488567203422,2936.3227037005345,9494.982370185133
1651111200000,2022-04-28 02:00:00,2.4902502035897016,1.4647371823984412,25796.801565837224,32273.64263852253
1651114800000,2022-04-28 03:00:00,0.6815973792756769,1.3066759100512948,3636.7864537225178,7453.948939758802
1651118400000,2022-04-28 04:00:00,2.5556245161454276,1.2841091645142513,19314.247498336063,22824.282553694815
1651122000000,2022-04-28 05:00:00,0.6783200111604594,1.2458935732551153,2080.902745293447,6491.522506805596
1651125600000,2022-04-28 06:00:00,1.0235682328914266,1.3313229594283158,4917.057806354538,9682.955483152897
1651129200000,2022-04-28 07:00:00,1.3378586746031336,1.38332585608561,6798.3829713687155,13218.04370507896
1651132800000,2022-04-28 08:00:00,5.206093982977591,1.996187571520488,43641.41496727332,54913.87933244763
1651136400000,2022-04-28 09:00:00,2.2364874915832065,1.95993575551956,14429.15955757678,22534.847965192388
1651140000000,2022-04-28 10:00:00,2.327096486577997,2.1950070565627486,21200.965661639664,27797.167532174175
1651143600000,2022-04-28 11:00:00,0.8385677291793605,1.9497132298533104,4747.262761755664,10157.570903549597
1651147200000,2022-04-28 12:00:00,1.2219609029371763,2.0273762143928415,7451.406951588091,15830.50349755112
1651150800000,2022-04-28 13:00:00,12.926323756833614,3.7277698606702967,155624.31491943117,169089.2410631405
1651154400000,2022-04-28 14:00:00,1.7576332716384204,3.787737660246766,17798.533183460855,26025.27585315009
1651158000000,2022-04-28 15:00:00,1.5497964418269,3.2654094400823825,9725.383516096676,22258.17649751794
1651161600000,2022-04-28 16:00:00,2.685252436524469,3.3295187179311334,25015.487251081497,36197.20284434984
1651165200000,2022-04-28 17:00:00,4.406226261112677,3.626537257150374,49162.5082056561,61638.699166705235
1651168800000,2022-04-28 18:00:00,1.3490007099259171,3.6994562543998817,9712.658274582796,17783.876358953363
1651172400000,2022-04-28 19:00:00,13.208672149861782,5.411843575389112,164943.1174785058,172518.46694934473
1651176000000,2022-04-28 20:00:00,1.2402651534544509,3.742406632049231,8904.380476814189,16008.102335636591
1651179600000,2022-04-28 21:00:00,6.565568941759446,4.429254584923663,75565.46545681763,80139.3345031158
1651183200000,2022-04-28 22:00:00,5.165330719341821,4.94575948171151,51259.93340635628,61741.19808829278
1651186800000,2022-04-28 23:00:00,1.6888000782975483,4.803409144821949,10720.77616,18191.754443421192
1651190400000,2022-04-29 00:00:00,0.7786059439784226,4.285177670945627,3046.1469185461783,7940.223416691954
1651194000000,2022-04-29 01:00:00,3.183032714975806,4.547182243095611,27556.21355656323,32737.491473526163
1651197600000,2022-04-29 02:00:00,5.34979069947629,3.424484893040541,45451.95347222216,58954.69350822872
1651201200000,2022-04-29 03:00:00,1.0807991606145857,3.40170403692056,4614.027697780443,14036.338698901624
1651204800000,2022-04-29 04:00:00,2.0777442541665407,2.7605862244072874,13280.897835418997,22443.793433506977
1651208400000,2022-04-29 05:00:00,2.5176557364504646,2.3823469411370937,19740.105935678395,25783.312396989208
1651212000000,2022-04-29 06:00:00,2.115158852690938,2.4432553374790067,15844.950848136,21183.315909699744
1651215600000,2022-04-29 07:00:00,2.599776024590453,2.7034224918521543,20565.97980360496,26853.08655799479
1651219200000,2022-04-29 08:00:00,4.170619524309866,2.8445063217570197,29037.6678273125,47482.50328426783
1651222800000,2022-04-29 09:00:00,3.918150722759975,2.6399863250832603,26331.57733143399,41704.79629305717
1651226400000,2022-04-29 10:00:00,0.9333830142474556,2.6189268756022415,4894.310681053328,11885.6993034271
1651230000000,2022-04-29 11:00:00,1.0480986575201392,2.4718346475098985,5035.026778077281,13522.568879324836
1651233600000,2022-04-29 12:00:00,3.2322193477615335,2.5739151634114803,33079.84028633609,43075.787247617955
1651237200000,2022-04-29 13:00:00,1.416467424677197,2.47410210226666,11273.465055288534,21004.795440538157
1651240800000,2022-04-29 14:00:00,1.1930466272450009,2.2731407597887383,10634.820022028289,19929.84390812774
1651244400000,2022-04-29 15:00:00,4.0402536861187235,2.254517068618575,46092.09962329578,62741.09949173765
1651248000000,2022-04-29 16:00:00,42.53515034461529,7.7712313003121904,371612.3992312872,651681.0384298508
1651251600000,2022-04-29 17:00:00,1.235215833616263,7.814350274507736,6707.59073604855,16587.713429632797
1651255200000,2022-04-29 18:00:00,2.4377560751296694,8.012872762737668,22519.315659234184,31678.640196310054
1651258800000,2022-04-29 19:00:00,2.5205223380988704,7.911201761357288,21618.958509632543,35181.45079518403
1651262400000,2022-04-29 20:00:00,1.4044731438926,7.909488292673776,9087.941087922703,19516.558807531568
1651266000000,2022-04-29 21:00:00,0.7478371652736199,7.845886940963578,4804.203528516297,9252.241408765223
1651269600000,2022-04-29 22:00:00,2.071303272783066,7.564608310487055,15884.27461890294,25129.051305404155
1651273200000,2022-04-29 23:00:00,0.7995921458705645,1.6023857106663788,4462.495510317404,8814.703816077103
1651276800000,2022-04-30 00:00:00,0.9856430302425178,1.566732453041558,5627.896601417996,11479.784373234605
1651280400000,2022-04-30 01:00:00,0.6660803602550798,1.3136359223451883,4063.858292939258,9592.223268033404
1651284000000,2022-04-30 02:00:00,1.23731747503483,1.1303209419074682,5175.573722706009,13912.397689291627
1651287600000,2022-04-30 03:00:00,0.7630864171488182,1.0386942666583563,3914.806086631173,7888.024294067334
1651291200000,2022-04-30 04:00:00,0.7327198221751758,1.036534646215722,3002.8908306,7850.360174784833
1651294800000,2022-04-30 05:00:00,1.1968012294371202,0.9116057828805866,6488.456918126987,13444.865011496608
1651298400000,2022-04-30 06:00:00,0.7368251968653514,0.9026390758798418,1800.751881723456,6724.266746593196
1651302000000,2022-04-30 07:00:00,0.6717758370730055,0.8578009054270544,2527.457986346936,6537.722446394489
1651305600000,2022-04-30 08:00:00,0.9090138291378556,0.8925056866960224,3993.33491158,8940.151009570809
