datetime,signal,signal_strength,return,raw_position,position_size,position,strategy_return,position_change,trades,transaction_cost,cum_return,cum_strategy_value,peak,drawdown
2021-06-14,-1,1.0918777932964594,0.03835111614326947,-0.3333333333333333,1.0,-0.2653376030866642,-0.010186169226386549,-0.2653376030866642,0.2653376030866642,1.0175993233153394e-05,0.5404171510893544,54041.71510893544,136856.18666689156,-0.6051204083270773
2021-06-15,0,0.0,-0.008798417351830401,-0.3333333333333333,0.0,-0.0,-2.334550971090794e-06,0.2653376030866642,0.2653376030866642,2.334550971090794e-06,0.5404158894579695,54041.588945796946,136856.18666689156,-0.6051213301936115
2021-06-16,0,0.0,-0.0445492795679151,-0.3333333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.5404158894579695,54041.588945796946,136856.18666689156,-0.6051213301936115
2021-06-17,0,0.0,-0.0074132278627419,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5404158894579695,54041.588945796946,136856.18666689156,-0.6051213301936115
2021-06-18,0,0.0,-0.05909768892908185,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5404158894579695,54041.588945796946,136856.18666689156,-0.6051213301936115
2021-06-19,0,0.0,-0.009170540897440294,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5404158894579695,54041.588945796946,136856.18666689156,-0.6051213301936115
2021-06-20,-1,1.0564470281874048,0.0029772003494630273,-0.3333333333333333,1.0,-0.26765440774703714,-0.0007976576570760783,-0.26765440774703714,0.26765440774703714,7.968607962797985e-07,0.5399848225857378,53998.48225857378,136856.18666689156,-0.6054363081881985
2021-06-21,-1,1.051742757068778,-0.1119076199596275,-0.6666666666666666,1.0,-0.522976545536204,0.05849648801290135,-0.25532213778916685,0.25532213778916685,2.857249276298973e-05,0.571572038287273,57157.203828727295,136856.18666689156,-0.5823557179198033
2021-06-22,0,0.0,0.02815921027652979,-0.6666666666666666,0.0,-0.0,-1.4726606515447125e-05,0.522976545536204,0.522976545536204,1.4726606515447125e-05,0.5715636209707698,57156.362097076984,136856.18666689156,-0.5823618684028091
2021-06-23,0,0.0,0.03548129000492373,-0.3333333333333333,0.0,-0.0,-0.0,0.0,0.0,0.0,0.5715636209707698,57156.362097076984,136856.18666689156,-0.5823618684028091
2021-06-24,0,0.0,0.02958899224345446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715636209707698,57156.362097076984,136856.18666689156,-0.5823618684028091
2021-06-25,-1,1.0486392333744168,-0.0888036360025678,-0.3333333333333333,1.0,-0.2598082807746046,0.02304884807636456,-0.2598082807746046,0.2598082807746046,2.3071919996360923e-05,0.584737504036502,58473.75040365021,136856.18666689156,-0.5727357905567285
2021-06-26,-1,1.0504488183073932,0.021778018105002905,-0.6666666666666666,1.0,-0.5191403773833959,-0.01131149627678879,-0.2593320966087913,0.2593320966087913,5.647739095154619e-06,0.5781232479366943,57812.32479366943,136856.18666689156,-0.5775687880710514
2021-06-27,-1,1.0523860241318184,0.07540250425042982,-1.0,1.0,-0.7762213766203441,-0.05854842020102765,-0.25708099923694816,0.25708099923694816,1.938455113766873e-05,0.5442750450885139,54427.50450885139,136856.18666689156,-0.6023014681730967
2021-06-28,-1,1.0538550056010587,-0.005779856900325786,-1.0,1.0,-0.7762101913404333,0.004486383765872885,1.1185279910730372e-05,1.1185279910730372e-05,6.464931727411034e-11,0.5467168718149686,54671.68718149686,136856.18666689156,-0.6005172399361971
