datetime,signal,return,position,strategy_return,trades,transaction_cost,cum_return,cum_strategy_value,peak,drawdown
2024-03-31,0,0.024710627623233616,0.0,0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-04-01,0,-0.023303392514328114,0.0,-0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-04-02,0,-0.060182209469153425,0.0,-0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-04-03,-1,0.007123087750151358,0.0,0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-04-04,-1,0.0381677653667698,-1.0,-0.0391677653667698,1.0,0.001,0.9434864005332654,94348.64005332654,144542.98868420115,-0.3472624240566914
2024-04-05,0,-0.009697780256650912,-1.0,0.009697780256650912,0.0,0.0,0.9526361243207755,95263.61243207756,144542.98868420115,-0.3409323184799342
2024-04-06,0,0.015862718703972156,0.0,-0.001,1.0,0.001,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-07,0,0.006692152286739139,0.0,0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-08,0,0.033385378596853865,0.0,0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-09,0,-0.034725942543360255,0.0,-0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-10,0,0.021569809204602386,0.0,0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-11,0,-0.008856606448345183,0.0,-0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-12,0,-0.04167112740290946,0.0,-0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-13,-1,-0.04761500467704549,0.0,-0.0,0.0,0.0,0.9516834881964548,95168.34881964547,144542.98868420115,-0.34159138616145435
2024-04-14,-1,0.02621532475128907,-1.0,-0.02721532475128907,1.0,0.001,0.9257831130047487,92578.31130047487,144542.98868420115,-0.3595101904061163
2024-04-15,-1,-0.03388203164172099,-1.0,0.03388203164172099,0.0,0.0,0.9571505257329466,95715.05257329466,144542.98868420115,-0.33780909441125656
2024-04-16,-1,0.00587291596666506,-1.0,-0.00587291596666506,0.0,0.0,0.9515292611278677,95152.92611278678,144542.98868420115,-0.341698085953669
2024-04-17,0,-0.039371128361954,-1.0,0.039371128361954,0.0,0.0,0.9889920418078882,98899.20418078883,144542.98868420115,-0.3157799967948309
2024-04-18,0,0.035760637993943245,0.0,-0.001,1.0,0.001,0.9880030497660803,98800.30497660804,144542.98868420115,-0.3164642167980361
2024-04-19,0,0.005396800378280497,0.0,0.0,0.0,0.0,0.9880030497660803,98800.30497660804,144542.98868420115,-0.3164642167980361
2024-04-20,-1,0.017398420377692014,0.0,0.0,0.0,0.0,0.9880030497660803,98800.30497660804,144542.98868420115,-0.3164642167980361
2024-04-21,-1,0.00023729837342756355,-1.0,-0.0012372983734275636,1.0,0.001,0.9867805951996633,98678.05951996634,144542.98868420115,-0.3173099545107714
2024-04-22,-1,0.028737101887769123,-1.0,-0.028737101887769123,0.0,0.0,0.9584233806945371,95842.33806945372,144542.98868420115,-0.3369284879057611
2024-04-23,0,-0.005865704273862571,-1.0,0.005865704273862571,0.0,0.0,0.9640452088148469,96404.52088148468,144542.98868420115,-0.33303910650339347
2024-04-24,0,-0.03217983228467325,0.0,-0.001,1.0,0.001,0.963081163606032,96308.1163606032,144542.98868420115,-0.33370606739689
2024-04-25,0,0.0035610894941635607,0.0,0.0,0.0,0.0,0.963081163606032,96308.1163606032,144542.98868420115,-0.33370606739689
2024-04-26,0,-0.011321550649205592,0.0,-0.0,0.0,0.0,0.963081163606032,96308.1163606032,144542.98868420115,-0.33370606739689
2024-04-27,-1,-0.005142057575985737,0.0,-0.0,0.0,0.0,0.963081163606032,96308.1163606032,144542.98868420115,-0.33370606739689
2024-04-28,0,-0.00524589646962359,-1.0,0.00424589646962359,1.0,0.001,0.967170306518548,96717.0306518548,144542.98868420115,-0.3308770523407188
2024-04-29,0,0.011953087973522791,0.0,-0.001,1.0,0.001,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-04-30,0,-0.04998558951417875,0.0,-0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-01,0,-0.03864062046587702,0.0,-0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-02,0,0.012504373357846932,0.0,0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-03,0,0.06465469784049582,0.0,0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-04,0,0.01607701694570096,0.0,0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-05,0,0.0019384882297124317,0.0,0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-06,0,-0.013208726636244283,0.0,-0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-07,0,-0.013410871865042417,0.0,-0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
2024-05-08,0,-0.018269230769230704,0.0,-0.0,0.0,0.0,0.9662031362120295,96620.31362120295,144542.98868420115,-0.33154617528837804
