datetime,start_time,close,high,low,open,volume,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,MA_5,MA_20,MA_50,EMA_5,EMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,Bollinger_Middle,Bollinger_Std,Bollinger_Upper,Bollinger_Lower,Daily_Return,Log_Return,Volatility_20d
2021-04-08,1617840000000,58048.5,58108.5,55750.5,55957.0,11451.863,2021,4,8,3,2,0,57883.9,56701.15,54472.5,57684.330624021946,56958.44415218188,57507.50250316706,56404.19198763864,69.29588859033255,1103.310515528421,1316.7290509648737,56701.15,2279.1509620685524,61259.45192413711,52142.848075862894,0.037376914416426876,0.03669532937776711,0.02968428128148185
2021-04-09,1617926400000,58128.0,58861.0,57686.5,58048.5,9575.72,2021,4,9,4,2,0,57867.9,56698.35,54603.66,57832.220416014636,57069.83042340265,57602.96365652597,56531.881470035776,61.37041075972373,1071.0821864901955,1267.5996780699381,56698.35,2277.266979818504,61252.88395963701,52143.81604036299,0.0013695444326726758,0.001368607462080485,0.02968470817687497
2021-04-10,1618012800000,59790.0,61671.5,57940.0,58128.0,15118.312,2021,4,10,5,2,0,57990.0,56820.3,54680.8,58484.81361067643,57328.8941926024,57939.43078629121,56773.22358336646,63.49991413360811,1166.2072029247502,1247.3211830409005,56820.3,2377.1706390942386,61574.64127818848,52065.95872181153,0.028592072667217083,0.028190947413966824,0.03011495115763081
2021-04-11,1618099200000,60033.5,60719.5,59333.0,59790.0,9245.302,2021,4,11,6,2,0,58391.4,57116.425,54763.66,59001.042407117624,57586.47569806884,58261.595280707945,57014.72554015413,64.53423120089786,1246.8697405538114,1247.2308945434827,57116.425,2390.7542537820614,61897.93350756413,52334.91649243588,0.004072587389195581,0.004064316852558754,0.02672306150938289
2021-04-12,1618185600000,59930.0,61324.0,59528.5,60033.5,11173.582,2021,4,12,0,2,0,59186.0,57392.125,54813.08,59310.69493807842,57809.66848872895,58518.2729298298,57230.67179643901,58.636381315390295,1287.6011333907882,1255.3049423129437,57392.125,2380.8679469732115,62153.860893946425,52630.389106053575,-0.0017240374124447566,-0.0017255252752778846,0.02677233756114636
2021-04-13,1618272000000,63587.5,63761.5,59912.0,59930.0,16803.286,2021,4,13,1,2,0,60293.8,57954.85,55004.01,60736.296625385614,58359.938156469056,59298.154017548295,57701.547959665746,65.65033429152805,1596.606057882549,1323.5651654268647,57954.85,2451.174246528709,62857.19849305742,53052.50150694258,0.06102953445686632,0.0592396956787895,0.02748861995902145
2021-04-14,1618358400000,62921.0,64943.5,61509.0,63587.5,19086.824,2021,4,14,2,2,0,61252.4,58532.4,55284.78,61464.53108359041,58794.3249987101,59855.51493792549,58088.17403672755,62.668829345893506,1767.3409011979384,1412.3203125810796,58532.4,2161.7240293226478,62855.84805864529,54208.95194135471,-0.010481619815215226,-0.010536938887390452,0.027110267880065455
2021-04-15,1618444800000,63258.5,63846.0,62180.0,62921.0,11740.148,2021,4,15,3,2,0,61946.1,58945.325,55555.36,62062.52072239361,59219.48452264247,60379.051101321566,58471.1611451181,63.854125026905685,1907.889956203464,1511.4342413055567,58945.325,2238.8436293573905,63423.01225871478,54467.637741285216,0.005363868978560449,0.005349534668744147,0.023127273928796016
2021-04-16,1618531200000,61313.0,63565.0,60242.5,63258.5,12995.105,2021,4,16,4,2,0,62202.0,59218.0,55838.96,61812.680481595744,59418.866949057476,60522.735547272096,58681.667726961205,56.39110318300908,1841.067820310891,1577.3609571066236,59218.0,2174.402894445304,63566.805788890604,54869.194211109396,-0.030754760229850575,-0.031237613693971853,0.024528288902027778
2021-04-17,1618617600000,60065.5,62492.0,59750.0,61313.0,10736.507,2021,4,17,5,2,0,62229.1,59433.275,56113.8,61230.286987730506,59480.45104914724,60452.39161692254,58784.17382126038,58.46891887986591,1668.21779566216,1595.532324817731,59433.275,2021.8042585453609,63476.883517090726,55389.66648290928,-0.020346419193319476,-0.020556258782248607,0.025140169804476434
2021-04-18,1618704000000,56100.0,60415.5,50500.0,60065.5,69461.06,2021,4,18,6,2,0,60731.6,59352.8,56313.06,59520.191325153675,59158.503330180836,59782.79290662677,58585.34613079665,44.780627909279985,1197.446775830118,1515.9152150202085,59352.8,2123.502000793063,63599.804001586126,55105.79599841388,-0.066019595275158,-0.06829982092536599,0.028513614587994555
2021-04-19,1618790400000,55626.0,57436.0,54279.0,56100.0,17997.363,2021,4,19,0,2,0,59272.6,59197.0,56522.46,58222.12755010246,58822.07444159218,59143.28630560727,58366.135306293196,40.97936181555099,777.1509993140717,1368.1623718789813,59197.0,2279.270924522162,63755.541849044326,54638.458150955674,-0.008449197860962543,-0.008485094675750256,0.028200474486569503
2021-04-20,1618876800000,56411.5,57005.5,53382.5,55626.0,19057.796,2021,4,20,1,2,0,57903.2,59074.6,56658.63,57618.58503340164,58592.495923345305,58723.01148936,58221.347505827034,45.822339489885664,501.66398353296245,1194.8626942097776,59074.6,2362.5578444611087,63799.71568892222,54349.48431107778,0.014121094452234528,0.014022320575408398,0.028428039435832317
2021-04-21,1618963200000,53821.5,56712.0,53673.5,56411.5,17002.087,2021,4,21,2,2,0,56404.9,58828.025,56765.73,56352.89002226777,58138.11535921718,57968.93279868923,57895.43287576578,44.62077130406307,73.49992292345269,970.5901399525127,58828.025,2639.0544582399684,64106.133916479936,53549.91608352007,-0.04591262419896647,-0.04700002283788457,0.030095620459380745
2021-04-22,1619049600000,51785.0,55444.0,50580.0,53821.5,26927.379,2021,4,22,3,2,0,54748.8,58466.275,56793.75,54830.26001484518,57533.05675357745,57017.55852196781,57442.808218301645,34.178685998635984,-425.24969633383444,691.4221726952433,58466.275,3071.7528489667143,64609.78069793343,52322.769302066576,-0.03783803870200575,-0.038572483549582044,0.030946740168973877
2021-04-23,1619136000000,51100.5,52159.0,47581.0,51785.0,37453.747,2021,4,23,4,2,0,53748.9,58164.55,56847.84,53587.00667656346,56920.43230085579,56107.24182628045,56973.00760953856,32.77531312041961,-865.7657832581099,379.9845815045726,58164.55,3478.8022322426036,65122.15446448521,51206.945535514795,-0.013218113353287597,-0.013306250143241457,0.0304011542579193
2021-04-24,1619222400000,50055.5,51138.0,48742.5,51100.5,20711.401,2021,4,24,5,2,0,52634.8,57756.925,56873.46,52409.837784375646,56266.62922458381,55176.2046222373,56460.59963846163,25.39618349551371,-1284.3950162243273,47.108661958792595,57756.925,3922.7465917427967,65602.4181834856,49911.43181651441,-0.020449897750511203,-0.020661892063956744,0.030041057447249858
2021-04-25,1619308800000,49022.5,50505.0,47019.0,50055.5,21215.314,2021,4,25,6,2,0,51157.0,57249.075,56876.43,51280.72518958377,55576.712155575835,54229.4808342008,55909.629294871884,23.237896169550837,-1680.1484606710874,-298.3427625671834,57249.075,4361.790455870659,65972.65591174131,48525.49408825868,-0.020637092826962022,-0.020853013442109023,0.029643029343769063
2021-04-26,1619395200000,54017.0,54327.5,48723.0,49022.5,24963.79,2021,4,26,0,2,0,51196.1,57048.6,56937.18,52192.81679305585,55428.16814075909,54196.791475092985,55769.43453228878,38.389035070494444,-1572.6430571957972,-553.2028214929062,57048.6,4415.983041896681,65880.56608379335,48216.633916206636,0.09852182387630606,0.09396547914001319,0.038479244448434334
2021-04-27,1619481600000,54993.5,55400.0,53275.0,54017.0,14043.887,2021,4,27,1,2,0,51837.8,57000.425,56990.25,53126.37786203723,55386.771174972506,54319.36201738637,55711.95790026739,31.138618207356686,-1392.5958828810253,-721.0814337705301,57000.425,4433.738158695401,65867.9013173908,48132.9486826092,0.018077642223744306,0.017916184594964503,0.03794236704491257
2021-04-28,1619568000000,54827.0,56457.0,53888.0,54993.5,17615.683,2021,4,28,2,2,0,52583.1,56839.35,56988.3,53693.251908024824,55333.45963449893,54397.46016855769,55646.405463210554,31.837357508302674,-1248.9452946528618,-826.6542059469964,56839.35,4452.13762407312,65743.62524814624,47935.07475185376,-0.003027630538154469,-0.0030322230835218692,0.03689772674008089
2021-04-29,1619654400000,53508.0,55178.0,52387.0,54827.0,15401.729,2021,4,29,3,2,0,53273.6,56608.35,56939.84,53631.501272016554,55159.60633597522,54260.62014262574,55488.00505852829,29.04335117243751,-1227.3849159025485,-906.8003479381068,56608.35,4501.339642993198,65611.0292859864,47605.6707140136,-0.024057489922848285,-0.024351597913406,0.03720440822019014
2021-04-30,1619740800000,57678.0,57880.0,53050.0,53508.0,16544.613,2021,4,30,4,2,1,55004.7,56502.75,56937.2,54980.33418134438,55399.453351596625,54786.370889914084,55650.226906044714,42.869193345888256,-863.8560161306305,-898.2114815766116,56502.75,4447.2187657010045,65397.18753140201,47608.31246859799,0.07793227180982276,0.07504464287839414,0.04089633050245629
2021-05-01,1619827200000,57829.5,58438.5,57093.5,57678.0,11872.941,2021,5,1,5,2,0,55767.2,56392.55,56949.03,55930.05612089625,55630.88636573028,55254.54459915807,55811.654542633994,45.41653000983929,-557.1099434759235,-829.9911739564741,56392.55,4381.951796859836,65156.45359371968,47628.64640628033,0.002626651409549652,0.0026232077895441607,0.04088812770105493
2021-05-02,1619913600000,56599.5,57933.5,56110.0,57829.5,12624.019,2021,5,2,6,2,0,56088.4,56226.025,56854.81,56153.204080597505,55723.13528327978,55461.46081467221,55870.01346540185,51.1532334403066,-408.5526507296381,-745.703469311107,56226.025,4303.017262937099,64832.059525874196,47619.99047412581,-0.021269421316110315,-0.021498874853421772,0.04113679564616968
2021-05-03,1620000000000,57199.5,58996.0,56541.0,56599.5,15138.972,2021,5,3,0,2,0,56562.9,55906.625,56817.44,56501.96938706501,55863.74144677694,55728.851458568795,55968.49394944616,53.61184437048089,-239.64249087736243,-644.4912736243581,55906.625,3950.4776922181914,63807.58038443638,48005.66961556362,0.01060080036042721,0.010545005840949483,0.038528309310253896
2021-05-04,1620086400000,53252.0,57222.0,53087.0,57199.5,25799.382,2021,5,4,1,2,0,56511.7,55423.175,56770.08,55418.64625804334,55615.00416613152,55347.797388019746,55767.272175413105,43.66694060815009,-419.4747873933593,-599.4879763781585,55423.175,3625.133791633046,62673.44258326609,48172.90741673391,-0.06901284102133765,-0.07150979451913525,0.04113401691685674
2021-05-05,1620172800000,57481.0,57865.0,52930.0,53252.0,16956.194,2021,5,5,2,2,0,56472.3,55134.3,56780.94,56106.09750536224,55792.718055071375,55675.98240524747,55894.21497723436,56.88302894652698,-218.23257198688952,-523.2368954999047,55134.3,3169.456666869067,61473.21333373814,48795.38666626187,0.07941485765792833,0.07641909584542314,0.04545996279545948
2021-05-06,1620259200000,56363.0,58396.0,55323.5,57481.0,14756.004,2021,5,6,3,2,0,56179.0,54886.8,56730.54,56191.7316702415,55847.03062125506,55781.67741982479,55928.93979373552,58.918760958503796,-147.26237391072937,-448.04199118206964,54886.8,2837.45531566999,60561.710631339985,49211.88936866002,-0.01944990518606149,-0.019641543560644018,0.04517679230547645
2021-05-07,1620345600000,57381.0,58735.0,55311.0,56363.0,14373.045,2021,5,7,4,2,0,56335.3,54752.575,56724.44,56588.15444682767,55993.12294304029,56027.72704754405,56036.49980901437,62.0785814566225,-8.772761470318073,-360.18814523971935,54752.575,2635.922625227647,60024.42025045529,49480.729749544706,0.01806149424267689,0.01790032322205678,0.045228175839588276
2021-05-08,1620432000000,58893.0,59526.0,57000.0,57381.0,15404.51,2021,5,8,5,2,0,56674.0,54892.225,56739.89,57356.43629788512,56269.301710369786,56468.53827099881,56248.09241575405,66.69626494870681,220.44585524476133,-244.0613451428232,54892.225,2781.056181774658,60454.33736354931,49330.112636450685,0.026350185601505816,0.026009000017499395,0.04293277684645639
2021-05-09,1620518400000,58240.5,59274.0,56375.0,58893.0,14143.493,2021,5,9,6,2,0,57671.7,55022.95,56741.02,57651.124198590085,56457.03488081076,56741.14776776823,56395.67816273523,67.66915852022235,345.4696050329949,-126.1551551076596,55022.95,2877.1507785714734,60777.25155714295,49268.64844285705,-0.011079415210636268,-0.011141249077592657,0.04297462780425291
2021-05-10,1620604800000,55801.0,59586.0,53421.5,58240.5,25609.83,2021,5,10,0,2,0,57335.7,54992.425,56710.02,57034.416132393395,56394.555368352594,56596.509649650034,56351.62792845855,53.790905227369315,244.88172119148658,-51.94777984783036,54992.425,2864.855931323544,60722.136862647094,49262.71313735291,-0.041886659626891976,-0.04278919864277659,0.044034249048821555
2021-05-11,1620691200000,56684.0,56843.0,54512.0,55801.0,12969.877,2021,5,11,1,2,0,57399.9,55135.55,56761.48,56917.61075492893,56422.121523747584,56609.96970355003,56376.248081906066,53.6065538796322,233.72162164396286,5.186100450528279,55135.55,2874.7654911227532,60885.08098224551,49386.019017754494,0.01582408917402911,0.01570019358898715,0.04276574795387531
2021-05-12,1620777600000,49617.0,57929.5,48600.0,56684.0,27697.549,2021,5,12,2,2,0,55847.1,55027.15,56665.5,54484.07383661929,55774.0147119621,55534.12821069618,55875.56303880191,41.413125885881925,-341.43482810573187,-64.13808526072376,55027.15,3043.6686100654247,61114.48722013085,48939.81277986915,-0.0859508094533271,-0.08987089248992418,0.050825736892259735
2021-05-13,1620864000000,49715.5,51318.5,45719.0,49617.0,49185.835,2021,5,13,3,2,0,54011.6,54957.9,56613.15,52894.54922441287,55197.01331082286,54638.95463981984,55419.26207296473,43.487369704463106,-780.3074331448879,-207.37195483755661,54957.9,3151.554234776817,61261.008469553635,48654.79153044637,0.0019852066831933524,0.001983238764459056,0.05074543010368324
2021-05-14,1620950400000,49850.5,51471.0,48901.0,49715.5,16715.57,2021,5,14,4,2,0,52333.6,54947.65,56582.76,51879.866149608584,54687.82156693497,53902.26931061679,55006.76117867105,34.39586946554232,-1104.4918680542542,-386.79593748089616,54947.65,3168.6249346236345,61284.89986924727,48610.400130752736,0.002715450915710349,0.002711770739592207,0.05052132397184265
2021-05-15,1621036800000,46800.0,50688.0,46609.0,49850.5,24434.553,2021,5,15,5,2,0,50533.4,54836.525,56418.76,50186.577433072394,53936.60046532211,52809.61249359883,54398.85294321393,30.29073819266989,-1589.2404496151066,-627.2848399077383,54836.525,3416.6258997465043,61669.77679949301,48003.27320050699,-0.06119296697124399,-0.06314532352421605,0.05222157654849326
2021-05-16,1621123200000,46414.0,49798.0,43890.0,46800.0,39537.452,2021,5,16,6,2,0,48479.4,54456.375,56229.85,48929.05162204827,53220.162325767626,51825.67210996823,53807.382354827714,31.23284137600649,-1981.7102448594815,-898.169920898087,54456.375,3901.2167058735613,62258.80841174712,46653.94158825288,-0.008247863247863196,-0.008282065063034097,0.04626823000254998
2021-05-17,1621209600000,43543.0,46629.0,42143.5,46414.0,57269.667,2021,5,17,0,2,0,47264.6,53883.85,55985.51,47133.701081365514,52298.527818551665,50551.41486228081,53047.05773595159,26.780583184561763,-2495.642873670775,-1217.6645114526245,53883.85,4596.496933020386,63076.84386604077,44690.85613395923,-0.06185633645020894,-0.06385218226887587,0.04746885579982071
2021-05-18,1621296000000,42903.5,45815.0,42317.5,43543.0,33957.548,2021,5,18,1,2,0,45902.2,53287.675,55689.39,45723.63405424368,51403.76326440389,49374.81257577607,52295.68308884406,30.174907565279042,-2920.870513067988,-1558.3057117756975,53287.675,5201.2041047067505,63690.083209413504,42885.2667905865,-0.014686631605539402,-0.014795547904016422,0.0474436866310914
2021-05-19,1621382400000,36727.0,43598.5,28801.0,42903.5,194517.585,2021,5,19,2,2,0,43277.5,52448.625,55249.09,42724.75603616246,50005.976286841615,47428.99525642591,51142.44730448524,13.001390523050603,-3471.1714153223293,-1989.334979032425,52448.625,6383.058473051705,65214.74194610341,39682.50805389659,-0.0859508094533271,-0.08987089248992418,0.05597652399245861
2021-05-20,1621468800000,40500.5,42400.0,34950.0,36727.0,69061.775,2021,5,20,3,2,0,42017.6,51589.75,54881.91,41983.33735744164,49100.692830951935,46363.07290928346,50354.15491156041,24.16741307711098,-3471.1714153223293,-2389.6843836813296,51589.75,6785.368456621021,65160.48691324204,38019.01308675796,0.09852182387630606,0.09396547914001319,0.058415202710899956
2021-05-21,1621555200000,37227.5,42215.0,33404.0,40500.5,80998.869,2021,5,21,4,2,0,40180.3,50559.65,54451.4,40398.05823829443,47969.91256133746,44957.60015400908,49381.81010329667,19.425017067435334,-3471.1714153223293,-2796.5894968025823,50559.65,7330.1859729048165,65220.02194580963,35899.27805419037,-0.08081381711336899,-0.08426658423307545,0.0599847434515673
2021-05-22,1621641600000,37437.0,38799.5,35220.0,37227.5,43077.822,2021,5,22,5,2,0,38959.1,49601.525,54019.74,39411.03882552962,46966.77803168628,43800.58474569999,48497.00935490432,16.109619333438644,-3471.1714153223293,-3176.556519282932,49601.525,7403.640384434544,65081.664984662435,34121.38501533757,0.005627560271304732,0.005611784711603781,0.0602561980789911
2021-05-23,1621728000000,34658.0,38230.0,31068.5,37437.0,87667.424,2021,5,23,6,2,0,37310.0,48474.45,53570.2,37826.69255035308,45794.51345723997,42394.03324636153,47471.89755083734,15.095540458534998,-3471.1714153223293,-3247.88321144168,48474.45,7403.640384434544,64880.08921307184,32068.81078692815,-0.07423137537730051,-0.07713094097577328,0.06106711834918922
2021-05-24,1621814400000,38817.0,39882.5,34390.5,34658.0,54785.841,2021,5,24,0,2,0,37728.0,47752.7,53182.38,38156.79503356872,45129.98836607426,41843.720439228986,46830.79402855309,26.079547055012526,-3471.1714153223293,-3247.88321144168,47752.7,7403.640384434544,64539.04555195026,30966.354448049737,0.09852182387630606,0.09396547914001319,0.0615436938945864
2021-05-25,1621900800000,38348.0,39800.0,36466.5,38817.0,39895.51,2021,5,25,1,2,0,37297.5,46796.05,52765.75,38220.53002237915,44484.084712162425,41305.917294732215,46202.43891532694,23.870664348619158,-3471.1714153223293,-3247.88321144168,46796.05,7403.640384434544,63428.08385005814,30164.01614994187,-0.012082335059381166,-0.012155919787175281,0.0615436938945864
2021-05-26,1621987200000,39237.0,40871.0,37823.0,38348.0,38560.25,2021,5,26,2,2,0,37699.4,45939.75,52389.96,38559.35334825277,43984.36235862315,40987.62232631187,45686.480477154575,32.04711335570238,-3471.1714153223293,-3247.88321144168,45939.75,7403.640384434544,62258.38205857536,29621.117941424644,0.02318243454678215,0.02291780396037491,0.0615436938945864
2021-05-27,1622073600000,38511.0,40376.5,37176.0,39237.0,36024.325,2021,5,27,3,2,0,37914.2,44996.25,52041.04,38543.23556550185,43463.08975303999,40606.60350687928,45154.96340477275,31.032789937873474,-3471.1714153223293,-3247.88321144168,44996.25,7403.640384434544,60700.051774025924,29292.44822597408,-0.01850294365012617,-0.01867626440422586,0.0615436938945864
2021-05-28,1622160000000,35650.0,38870.5,34702.0,38511.0,61180.619,2021,5,28,4,2,0,38112.6,43834.1,51593.07,37578.82371033457,42718.98596703618,39844.04912120554,44450.892041456245,27.9922510654785,-3471.1714153223293,-3247.88321144168,43834.1,7393.508814814376,58621.11762962875,29047.082370371245,-0.07429046246526971,-0.07719476791059428,0.0615436938945864
2021-05-29,1622246400000,34613.0,37312.0,33662.0,35650.0,60107.188,2021,5,29,5,2,0,37271.8,42652.725,51122.77,36590.21580688971,41946.987303508926,39039.27233332777,43722.15929764467,29.855532414294686,-3471.1714153223293,-3247.88321144168,42652.725,6837.154169980358,56327.03333996072,28978.416660039282,-0.029088359046283263,-0.029519812819313564,0.0615436938945864
2021-05-30,1622332800000,35661.5,36446.5,33360.0,34613.0,38982.934,2021,5,30,6,2,0,36734.5,41645.75,50640.2,36280.64387125981,41348.36946507951,38519.615051277346,43125.07342374507,32.60760558368244,-3471.1714153223293,-3247.88321144168,41645.75,6257.235745203574,54160.221490407144,29131.278509592852,0.030292086788201056,0.02984234144652503,0.0615436938945864
2021-05-31,1622419200000,37241.0,37462.5,34176.5,35661.5,46193.407,2021,5,31,0,2,1,36335.3,40673.6,50184.35,36600.76258083987,40957.19142078623,38322.90504338852,42689.21613309728,39.361917623227555,-3471.1714153223293,-3247.88321144168,40673.6,5222.715220931342,51119.030441862684,30228.169558137313,0.0442914627819917,0.043338629407220455,0.0615436938945864
2021-06-01,1622505600000,36648.0,37864.0,35600.0,37241.0,42878.812,2021,6,1,1,2,0,35962.7,40025.15,49718.71,36616.50838722658,40546.79223785421,38065.22734440567,42241.71864175674,39.42380847718396,-3471.1714153223293,-3247.88321144168,40025.15,4845.3430439091035,49715.83608781821,30334.463912181796,-0.015923310330012597,-0.01605144831029579,0.0615436938945864
2021-06-02,1622592000000,37555.0,38198.0,35900.0,36648.0,35356.862,2021,6,2,2,2,0,36343.7,39417.125,49198.06,36929.33892481773,40261.859643772856,37986.73082988172,41894.554297922914,51.70342330480579,-3471.1714153223293,-3247.88321144168,39417.125,4297.333965057544,48011.79293011509,30822.457069884913,0.024748963108491617,0.02444766855353412,0.0615436938945864
2021-06-03,1622678400000,39224.5,39440.0,37215.5,37555.0,41782.081,2021,6,3,3,2,0,37266.0,38885.825,48724.13,37694.392616545156,40163.06348722306,38177.15685605376,41696.772498076774,47.126126126126124,-3471.1714153223293,-3247.88321144168,38885.825,3527.416690332617,45940.658380665234,31830.991619334764,0.044454799627213326,0.04349502642728374,0.0615436938945864
2021-06-04,1622764800000,36843.5,39265.5,35601.0,39224.5,58235.668,2021,6,4,4,2,0,37502.4,38388.0,48195.83,37410.76174436344,39846.91458367801,37971.97887819934,41337.27083155257,49.09892997935048,-3365.291953353226,-3247.88321144168,38388.0,3017.4146523490467,44422.82930469809,32353.170695301906,-0.06070185725758137,-0.06262233926200114,0.0615436938945864
2021-06-05,1622851200000,35507.5,37867.0,34824.0,36843.5,57136.672,2021,6,5,5,2,0,37155.7,37842.675,47679.72,36776.34116290896,39433.6370042801,37592.82828155329,40905.43595514126,45.69970358153737,-3312.607673587976,-3247.88321144168,37842.675,2416.2176796923754,42675.11035938475,33010.239640615255,-0.036261484386662546,-0.03693527053011179,0.0615436938945864
2021-06-06,1622937600000,35801.0,36447.0,35235.5,35507.5,36090.257,2021,6,6,6,2,0,36986.3,37455.575,47194.43,36451.22744193931,39087.67157530104,37317.16239208355,40527.329588093766,52.86480525339616,-3210.1671960102176,-3247.88321144168,37455.575,2046.84420945103,41549.26341890206,33361.88658109793,0.008265859325494507,0.008231884204284421,0.0615436938945864
2021-06-07,1623024000000,33570.5,36784.0,33240.0,35801.0,59358.14,2021,6,7,0,2,0,36189.4,36988.925,46743.84,35490.984961292874,38562.226663367604,36740.752793301464,40012.008877864595,35.44296773119504,-3271.2560845631306,-3247.88321144168,36988.925,1786.8014592016793,40562.527918403364,33415.32208159664,-0.06230272897405098,-0.06432812084558608,0.0615436938945864
2021-06-08,1623110400000,33352.5,34050.0,30980.0,33570.5,96863.287,2021,6,8,1,2,0,35015.0,36820.2,46298.37,34778.15664086192,38066.062219237356,36219.483132793546,39518.7119239487,35.94361124398547,-3299.228791155154,-3247.88321144168,36820.2,1963.430794352194,40747.06158870438,32893.33841129561,-0.006493796636928284,-0.0065149730610203635,0.05568184876444808
2021-06-09,1623196800000,37414.5,37556.0,32379.0,33352.5,96764.366,2021,6,9,2,2,0,35129.2,36665.9,45918.43,35656.93776057461,38004.00867454809,36403.33188159454,39362.84437402657,45.64880028649875,-2959.5124924320335,-3247.88321144168,36665.9,1770.7947041400546,40207.48940828011,33124.31059171989,0.09852182387630606,0.09396547914001319,0.05771749422149633
2021-06-10,1623283200000,36689.5,38440.5,35819.0,37414.5,82976.921,2021,6,10,3,2,0,35365.6,36639.0,45575.79,36001.12517371641,37878.81737221017,36447.35774596461,39164.81886483941,45.65098011126233,-2717.461118874802,-3247.88321144168,36639.0,1765.8940482015382,40170.78809640308,33107.21190359692,-0.019377514065402446,-0.019567719235949157,0.05489027164560236
2021-06-11,1623369600000,37294.0,37656.5,35944.5,36689.5,62899.427,2021,6,11,4,2,0,35664.2,36631.85,45285.97,36432.08344914428,37823.12047961873,36577.61040043159,39026.23968966612,54.3992507358844,-2448.62928923453,-3127.1138127070876,36631.85,1762.7796911337546,40157.409382267506,33106.29061773249,0.016476103517355067,0.016341845219037855,0.05499534406146439
2021-06-12,1623456000000,35525.0,37412.0,34630.0,37294.0,71044.109,2021,6,12,5,2,0,36055.1,36675.2,44974.46,36129.72229942952,37604.25186251219,36415.670338826734,38766.888601542705,52.34845753720966,-2351.218262715971,-2971.9347027088643,36675.2,1721.8701766576646,40118.94035331532,33231.45964668467,-0.04743390357698285,-0.04859578181873729,0.053362744472587854
2021-06-13,1623542400000,39026.0,39372.0,34761.5,35525.0,71573.504,2021,6,13,6,2,0,37189.8,36685.65,44753.87,37095.14819961968,37739.65644703484,36817.259517468774,38786.08203846547,57.69221975811062,-1968.8225209966986,-2771.3122663664312,36685.65,1736.1280353888358,40157.90607077767,33213.39392922233,0.09852182387630606,0.09396547914001319,0.05104303778023752
2021-06-14,1623628800000,40494.5,40995.0,38772.0,39026.0,73876.764,2021,6,14,0,2,0,37805.8,36792.975,44583.31,38228.265466413126,38002.022499698185,37382.98882247358,38912.63151709766,57.47638853781281,-1529.6426946240827,-2522.9783520179617,36792.975,1902.6605781530907,40598.29615630618,32987.65384369381,0.037628760313637155,0.036938071748560564,0.05155564801295243
2021-06-15,1623715200000,40140.5,41300.0,39540.0,40494.5,65945.29,2021,6,15,1,2,0,38496.0,36838.15,44305.78,38865.67697760875,38205.687023536455,37807.221311323796,39003.58473805339,58.114733149004394,-1196.363426729593,-2257.655366960288,36838.15,1973.163077129545,40784.47615425909,32891.82384574091,-0.008741927916136705,-0.008780362728164688,0.05142338399917023
2021-06-16,1623801600000,38393.0,40471.5,38173.5,40140.5,73184.532,2021,6,16,2,2,0,38715.8,36832.25,43973.77,38708.1179850725,38223.52635462822,37897.34110958167,38958.35623893832,51.873881932021476,-1061.0151293566523,-2018.327319439561,36832.25,1968.0676235974709,40768.38524719494,32896.11475280506,-0.043534584770991924,-0.044510648383333545,0.05225599739614105
2021-06-17,1623888000000,38097.0,39532.5,37400.0,38393.0,63381.549,2021,6,17,3,2,0,39230.2,36954.6,43639.17,38504.411990048335,38211.47622561602,37928.05786195372,38894.55207309104,47.31374931503585,-966.4942111373239,-1807.9606977791136,36954.6,1966.7633082113114,40888.12661642262,33021.07338357738,-0.00770973875446046,-0.007739612434863149,0.04923253973806045
2021-06-18,1623974400000,35822.0,38223.0,35159.0,38097.0,73699.549,2021,6,18,4,2,0,38589.4,37015.05,43285.45,37610.27466003223,37983.90706127163,37604.048960114684,38666.95562323245,47.5539378846292,-1062.906663117763,-1658.9498908468436,37015.05,1908.7279926694625,40832.505985338925,33197.59401466108,-0.05971598813554868,-0.06157330907193916,0.05078248207984815
2021-06-19,1624060800000,35528.0,36425.0,34800.0,35822.0,69198.368,2021,6,19,5,2,0,37596.1,37008.375,42842.45,36916.18310668816,37750.011150674334,37284.65681240473,38434.44039188189,50.0516672127429,-1149.78357947716,-1557.1166285729068,37008.375,1913.9369378257159,40836.24887565143,33180.50112434857,-0.008207246943219282,-0.008241111813265695,0.0504184826844689
2021-06-20,1624147200000,35608.5,36149.0,33338.0,35528.0,86335.779,2021,6,20,6,2,0,36689.7,36926.75,42398.03,36480.28873779211,37546.057707752974,37026.786533573235,38225.11147396472,49.509566635244965,-1198.3249403914815,-1485.3582909366219,36926.75,1938.151863177089,40803.05372635418,33050.44627364582,0.002265818509344708,0.0022632554135291966,0.049383971870672665
2021-06-21,1624233600000,31613.5,35737.5,31265.5,35608.5,155941.818,2021,6,21,0,2,0,35333.8,36675.025,41898.31,34858.02582519474,36981.05221177651,36193.973220715816,37735.36247589325,45.42543244506779,-1541.3892551774334,-1496.5644837847842,36675.025,2274.085527455848,41223.1960549117,32126.853945088304,-0.0859508094533271,-0.08987089248992418,0.05524728663548327
